name;score;marked;communityId;occur;relationships
"franchise";114,08099058716125;NULL;NULL;NULL;NULL
"IAEAs";114,06703634638674;NULL;NULL;NULL;NULL
"womenline";114,04201050749447;NULL;NULL;NULL;NULL
"Lively";113,51411801582327;NULL;NULL;NULL;NULL
"Reynolds";113,51411801582327;NULL;NULL;NULL;NULL
"reform";113,2241657951948;NULL;NULL;NULL;NULL
"daylight";113,05331586968191;NULL;NULL;NULL;NULL
"illia";112,82044457297023;NULL;NULL;NULL;NULL
"moskvy";111,8840788777276;NULL;NULL;NULL;NULL
"bloodbath";111,8451382830377;NULL;NULL;NULL;NULL
"chevaux-de-frise";111,80783555197289;NULL;NULL;NULL;NULL
"deribasovskaya";111,80783555197289;NULL;NULL;NULL;NULL
"nightlife";111,80783555197289;NULL;NULL;NULL;NULL
"pedestrian";111,80783555197289;NULL;NULL;NULL;NULL
"borrel";110,30927121952459;NULL;NULL;NULL;NULL
"budget";110,30336627798752;NULL;NULL;NULL;NULL
"Garfield";109,8531729940486;NULL;NULL;NULL;NULL
"culmination";109,70851746769789;NULL;NULL;NULL;NULL
"diaspora";109,08251693238148;NULL;NULL;NULL;NULL
"diliatyn";108,98425889978812;NULL;NULL;NULL;NULL
"Mica";108,93009319346183;NULL;NULL;NULL;NULL
"ysl";108,93009319346183;NULL;NULL;NULL;NULL
"Lieutenant";108,45313644643865;NULL;NULL;NULL;NULL
"humidity";108,24405017533596;NULL;NULL;NULL;NULL
"1647115691";108,21536091795403;NULL;NULL;NULL;NULL
"Jones";108,10491899085521;NULL;NULL;NULL;NULL
"Mother";108,10491899085521;NULL;NULL;NULL;NULL
"boutique";108,08498861888674;NULL;NULL;NULL;NULL
"lingerie";108,08498861888674;NULL;NULL;NULL;NULL
"troll";107,92087997164963;NULL;NULL;NULL;NULL
"core";107,91714441104953;NULL;NULL;NULL;NULL
"aleppo";107,2161498431599;NULL;NULL;NULL;NULL
"counterattack";107,19806219726368;NULL;NULL;NULL;NULL
"inadequacy";106,54814266976908;NULL;NULL;NULL;NULL
"frostrup";106,30549476883681;NULL;NULL;NULL;NULL
"Dom";106,30549476883678;NULL;NULL;NULL;NULL
"Erin";106,30549476883678;NULL;NULL;NULL;NULL
"Joly";106,30549476883678;NULL;NULL;NULL;NULL
"OConnor";106,30549476883678;NULL;NULL;NULL;NULL
"Richardson";106,30549476883678;NULL;NULL;NULL;NULL
"decontamination";105,94677321772545;NULL;NULL;NULL;NULL
"detection";105,94677321772544;NULL;NULL;NULL;NULL
"Catherine";105,7887095618254;NULL;NULL;NULL;NULL
"embarrassment";105,7887095618254;NULL;NULL;NULL;NULL
"pushkin";105,7887095618254;NULL;NULL;NULL;NULL
"repercussion";105,43427848508074;NULL;NULL;NULL;NULL
"dashboard";105,04247760442549;NULL;NULL;NULL;NULL
"steer";105,04247760442549;NULL;NULL;NULL;NULL
"wheel";105,04247760442549;NULL;NULL;NULL;NULL
"disregard";105,02225391182185;NULL;NULL;NULL;NULL
"stagger";104,7326628843736;NULL;NULL;NULL;NULL
"Neptune";104,59298334705593;NULL;NULL;NULL;NULL
"pool";104,59298334705593;NULL;NULL;NULL;NULL
"swim";104,59298334705593;NULL;NULL;NULL;NULL
"Semidyanova";104,4945616693457;NULL;NULL;NULL;NULL
"reunion";104,39891492523073;NULL;NULL;NULL;NULL
"advocacy";103,79729245045719;NULL;NULL;NULL;NULL
"diet";103,79729245045719;NULL;NULL;NULL;NULL
"beache";103,6709076088366;NULL;NULL;NULL;NULL
"Hussain";103,56474931497056;NULL;NULL;NULL;NULL
"one-year-old";103,56474931497056;NULL;NULL;NULL;NULL
"Deloitte";102,84793627126183;NULL;NULL;NULL;NULL
"consumption";102,84793627126183;NULL;NULL;NULL;NULL
"weekz";102,83782033353216;NULL;NULL;NULL;NULL
"sluga";102,81407831682536;NULL;NULL;NULL;NULL
"sitcom";102,81407831682534;NULL;NULL;NULL;NULL
"brewery";102,72999214681012;NULL;NULL;NULL;NULL
"verge";102,53782981300775;NULL;NULL;NULL;NULL
"SVR";102,15711300461197;NULL;NULL;NULL;NULL
"bonuse";101,73547755127221;NULL;NULL;NULL;NULL
"recruiter";101,7354775512722;NULL;NULL;NULL;NULL
"Zdanovych";101,73234573286915;NULL;NULL;NULL;NULL
"Anna";101,73234573286913;NULL;NULL;NULL;NULL
"Yakhno";101,73234573286913;NULL;NULL;NULL;NULL
"bite";101,69156851888661;NULL;NULL;NULL;NULL
"father-of-four";101,66060026383818;NULL;NULL;NULL;NULL
"Steven";101,5562818777271;NULL;NULL;NULL;NULL
"Starbucks";101,51294313958157;NULL;NULL;NULL;NULL
"Sociologist";101,46373760833731;NULL;NULL;NULL;NULL
"go-ahead";101,35590467027187;NULL;NULL;NULL;NULL
"intersection";101,35590467027187;NULL;NULL;NULL;NULL
"neutrality";101,29923072443322;NULL;NULL;NULL;NULL
"CPR";101,09612757570524;NULL;NULL;NULL;NULL
"decision-make";100,78599737815263;NULL;NULL;NULL;NULL
"seniority";100,78599737815263;NULL;NULL;NULL;NULL
"submission";100,60586673978194;NULL;NULL;NULL;NULL
"society";100,49341799378834;NULL;NULL;NULL;NULL
"Roberts";99,8201678137295;NULL;NULL;NULL;NULL
"impression";98,84342353950986;NULL;NULL;NULL;NULL
"segment";98,40319732482968;NULL;NULL;NULL;NULL
"snowplow";98,16977633919953;NULL;NULL;NULL;NULL
"zaporizhzia";98,13286745297307;NULL;NULL;NULL;NULL
"granny";97,97045757654801;NULL;NULL;NULL;NULL
"warmth";97,68899279101954;NULL;NULL;NULL;NULL
"Dorries";97,58872291893489;NULL;NULL;NULL;NULL
"Nadine";97,58872291893489;NULL;NULL;NULL;NULL
"covid";97,32454165388975;NULL;NULL;NULL;NULL
"donor";96,67250564258467;NULL;NULL;NULL;NULL
"horde";96,05046636112594;NULL;NULL;NULL;NULL
"pan";96,05046636112594;NULL;NULL;NULL;NULL
"paperwork";96,03274905889613;NULL;NULL;NULL;NULL
"TVs";95,771056791666;NULL;NULL;NULL;NULL
"Irina";95,25006582827983;NULL;NULL;NULL;NULL
"popstar";95,09435238047345;NULL;NULL;NULL;NULL
"sing";95,04516214953952;NULL;NULL;NULL;NULL
"Javid";95,0069427795093;NULL;NULL;NULL;NULL
"congestion";94,70722313242035;NULL;NULL;NULL;NULL
"russification";94,60860519608559;NULL;NULL;NULL;NULL
"textbook";94,60860519608559;NULL;NULL;NULL;NULL
"renovation";94,41473490572037;NULL;NULL;NULL;NULL
"palestinian";94,30892683054758;NULL;NULL;NULL;NULL
"palace";93,97427261081468;NULL;NULL;NULL;NULL
"residence";93,97427261081468;NULL;NULL;NULL;NULL
"off-ramp";93,65440903268139;NULL;NULL;NULL;NULL
"reliance";93,65335279160277;NULL;NULL;NULL;NULL
"directive";93,57067523141325;NULL;NULL;NULL;NULL
"key";93,50752397179156;NULL;NULL;NULL;NULL
"back-up";93,44147067647043;NULL;NULL;NULL;NULL
"orsk";93,08180068804035;NULL;NULL;NULL;NULL
"stave";92,80709169812708;NULL;NULL;NULL;NULL
"lifeline";92,80709169812707;NULL;NULL;NULL;NULL
"Director-general";92,61371240558941;NULL;NULL;NULL;NULL
"Militarily";92,34796859986122;NULL;NULL;NULL;NULL
"manpower";92,34796859986122;NULL;NULL;NULL;NULL
"doctrine";91,94062586986205;NULL;NULL;NULL;NULL
"RT";91,841877802832;NULL;NULL;NULL;NULL
"martian";91,75510076449214;NULL;NULL;NULL;NULL
"moon";91,75510076449214;NULL;NULL;NULL;NULL
"tara";91,62115774691839;NULL;NULL;NULL;NULL
"huguenot";91,53953861668614;NULL;NULL;NULL;NULL
"Vera";91,43184315047286;NULL;NULL;NULL;NULL
"rant";91,41680738041524;NULL;NULL;NULL;NULL
"lunatic";91,23351844861502;NULL;NULL;NULL;NULL
"enlargement";91,21826896050685;NULL;NULL;NULL;NULL
"Burger";90,96140623839186;NULL;NULL;NULL;NULL
"belarusian";90,84783872629033;NULL;NULL;NULL;NULL
"imposition";90,54357387740897;NULL;NULL;NULL;NULL
"gainsukraine";90,25573788401682;NULL;NULL;NULL;NULL
"noise";90,07102390565517;NULL;NULL;NULL;NULL
"blogger";89,73438314100649;NULL;NULL;NULL;NULL
"supplier";89,7172453067044;NULL;NULL;NULL;NULL
"carpathian";89,4843032310086;NULL;NULL;NULL;NULL
"Harrigan";89,39587879028689;NULL;NULL;NULL;NULL
"Steve";89,39587879028689;NULL;NULL;NULL;NULL
"USSR";89,24597913183834;NULL;NULL;NULL;NULL
"author";89,14279005944343;NULL;NULL;NULL;NULL
"drift";88,41028681197936;NULL;NULL;NULL;NULL
"psychotherapy";87,81620891618137;NULL;NULL;NULL;NULL
"rehabilitation";87,81620891618137;NULL;NULL;NULL;NULL
"therapy";87,81620891618135;NULL;NULL;NULL;NULL
"camouflage";87,60361952705115;NULL;NULL;NULL;NULL
"housewive";87,60361952705115;NULL;NULL;NULL;NULL
"workshop";87,60361952705115;NULL;NULL;NULL;NULL
"mazon";87,37665446556711;NULL;NULL;NULL;NULL
"pro-war";87,37665446556711;NULL;NULL;NULL;NULL
"t-shirt";87,37665446556711;NULL;NULL;NULL;NULL
"treason";87,0634370284208;NULL;NULL;NULL;NULL
"Vista";86,678475894775;NULL;NULL;NULL;NULL
"migrant";86,67412612931702;NULL;NULL;NULL;NULL
"absolutist";86,35141605261313;NULL;NULL;NULL;NULL
"constellation";86,35141605261313;NULL;NULL;NULL;NULL
"Riga";86,33612414632348;NULL;NULL;NULL;NULL
"Koln";86,33612414632347;NULL;NULL;NULL;NULL
"fortification";86,1962346008774;NULL;NULL;NULL;NULL
"sadness";86,07112693440246;NULL;NULL;NULL;NULL
"degree";86,0301385250112;NULL;NULL;NULL;NULL
"forte";85,81055149432403;NULL;NULL;NULL;NULL
"deception";85,81055149432402;NULL;NULL;NULL;NULL
"2017";85,7917785837034;NULL;NULL;NULL;NULL
"Hong";85,75360708779387;NULL;NULL;NULL;NULL
"Kong";85,75360708779387;NULL;NULL;NULL;NULL
"abuse";85,57940621773568;NULL;NULL;NULL;NULL
"Dvorkovich";84,7022704268027;NULL;NULL;NULL;NULL
"dmytrokuleba";84,68213665873883;NULL;NULL;NULL;NULL
"rd";84,45201195157468;NULL;NULL;NULL;NULL
"stick";84,02175651895696;NULL;NULL;NULL;NULL
"receipt";83,70604605911643;NULL;NULL;NULL;NULL
"Rosneft";83,70604605911642;NULL;NULL;NULL;NULL
"Gazeta";83,19112733203278;NULL;NULL;NULL;NULL
"dial";83,17622643328133;NULL;NULL;NULL;NULL
"volume";83,17622643328133;NULL;NULL;NULL;NULL
"newsreader";82,87185465795875;NULL;NULL;NULL;NULL
"engineer";82,51467159821283;NULL;NULL;NULL;NULL
"Bangladesh";82,51467159821281;NULL;NULL;NULL;NULL
"corp";82,51467159821281;NULL;NULL;NULL;NULL
"agitation";82,32744120328532;NULL;NULL;NULL;NULL
"democrat";81,77070065320686;NULL;NULL;NULL;NULL
"nominee";81,77070065320684;NULL;NULL;NULL;NULL
"Admiral";81,64044788028562;NULL;NULL;NULL;NULL
"Radakin";81,64044788028562;NULL;NULL;NULL;NULL
"hypersonic";81,64044788028562;NULL;NULL;NULL;NULL
"tyre";81,33921041984313;NULL;NULL;NULL;NULL
"sang-froid";80,90334311446412;NULL;NULL;NULL;NULL
"crazinessthey";80,84512854943155;NULL;NULL;NULL;NULL
"bolt";80,7034852066932;NULL;NULL;NULL;NULL
"meat";80,4464078121367;NULL;NULL;NULL;NULL
"remainder";80,2801741981421;NULL;NULL;NULL;NULL
"Avril";80,0795536850029;NULL;NULL;NULL;NULL
"55-year-old";80,02579109752271;NULL;NULL;NULL;NULL
"midday";80,02579109752271;NULL;NULL;NULL;NULL
"battleship";79,95842772159114;NULL;NULL;NULL;NULL
"foster";79,42213043497198;NULL;NULL;NULL;NULL
"Lindsey";79,38899697810159;NULL;NULL;NULL;NULL
"creative";79,12848918596373;NULL;NULL;NULL;NULL
"statue";79,12848918596373;NULL;NULL;NULL;NULL
"Kalabina";79,09741942725452;NULL;NULL;NULL;NULL
"cloth";78,62889793830897;NULL;NULL;NULL;NULL
"sow";78,61992904620436;NULL;NULL;NULL;NULL
"redirection";78,23605452656895;NULL;NULL;NULL;NULL
"feed";77,58950958975896;NULL;NULL;NULL;NULL
"Gazmanov";77,58950958975895;NULL;NULL;NULL;NULL
"composer";77,58950958975895;NULL;NULL;NULL;NULL
"contempt";77,23989971827595;NULL;NULL;NULL;NULL
"fraud";77,23989971827595;NULL;NULL;NULL;NULL
"greatness";77,21646035463365;NULL;NULL;NULL;NULL
"fold";76,75337312518765;NULL;NULL;NULL;NULL
"jumpsuit";76,53642887045825;NULL;NULL;NULL;NULL
"stripe";76,53642887045825;NULL;NULL;NULL;NULL
"labrador";76,38943402740044;NULL;NULL;NULL;NULL
"encirclement";75,54616603447448;NULL;NULL;NULL;NULL
"nitrogen";75,52550483563955;NULL;NULL;NULL;NULL
"nutrient";75,52550483563955;NULL;NULL;NULL;NULL
"phosphate";75,52550483563955;NULL;NULL;NULL;NULL
"potash";75,52550483563955;NULL;NULL;NULL;NULL
"hostomel";75,4488969959528;NULL;NULL;NULL;NULL
"trainee";75,30111799179406;NULL;NULL;NULL;NULL
"certainty";74,53484202653624;NULL;NULL;NULL;NULL
"delay";74,53484202653624;NULL;NULL;NULL;NULL
"stumble";74,53484202653624;NULL;NULL;NULL;NULL
"cub";74,37384352285162;NULL;NULL;NULL;NULL
"Bordiuk";73,8074897244198;NULL;NULL;NULL;NULL
"holocaust";73,8074897244198;NULL;NULL;NULL;NULL
"honor";73,66558814464719;NULL;NULL;NULL;NULL
"outcome";73,66558814464716;NULL;NULL;NULL;NULL
"sofa";73,29868276898775;NULL;NULL;NULL;NULL
"magnet";73,23648478545735;NULL;NULL;NULL;NULL
"prosperity";73,23648478545735;NULL;NULL;NULL;NULL
"tolerance";73,23648478545735;NULL;NULL;NULL;NULL
"air-raid";73,10883276270437;NULL;NULL;NULL;NULL
"bomb-shelter";73,10883276270437;NULL;NULL;NULL;NULL
"Angeles";72,96363540673077;NULL;NULL;NULL;NULL
"Los";72,96363540673077;NULL;NULL;NULL;NULL
"meantime";72,60358688930117;NULL;NULL;NULL;NULL
"boyfriend";72,26074895977808;NULL;NULL;NULL;NULL
"tradition";72,16569265183952;NULL;NULL;NULL;NULL
"launche";72,08027616556119;NULL;NULL;NULL;NULL
"proprietor";71,58663591612414;NULL;NULL;NULL;NULL
"Tandon";71,49880773290043;NULL;NULL;NULL;NULL
"subtitle";71,24381580588584;NULL;NULL;NULL;NULL
"Madrid";70,79646618660252;NULL;NULL;NULL;NULL
"invitation";70,79646618660252;NULL;NULL;NULL;NULL
"rte";70,53313546204541;NULL;NULL;NULL;NULL
"browser";70,39706172908676;NULL;NULL;NULL;NULL
"chrome";70,39706172908676;NULL;NULL;NULL;NULL
"backlog";70,09935765533776;NULL;NULL;NULL;NULL
"friction";69,98102819714752;NULL;NULL;NULL;NULL
"Barrio";69,7890825791267;NULL;NULL;NULL;NULL
"Familia";69,7890825791267;NULL;NULL;NULL;NULL
"Josephine";69,7890825791267;NULL;NULL;NULL;NULL
"fault";69,78851963746223;NULL;NULL;NULL;NULL
"piece";69,78851963746223;NULL;NULL;NULL;NULL
"sardine";69,78851963746223;NULL;NULL;NULL;NULL
"insurgency";69,6700203138246;NULL;NULL;NULL;NULL
"irregular";69,6700203138246;NULL;NULL;NULL;NULL
"stay-behind";69,6700203138246;NULL;NULL;NULL;NULL
"verdict";69,49216135535562;NULL;NULL;NULL;NULL
"Singer";68,70598586698593;NULL;NULL;NULL;NULL
"cult";68,40734396933111;NULL;NULL;NULL;NULL
"exile";68,40734396933111;NULL;NULL;NULL;NULL
"resignation";68,40734396933111;NULL;NULL;NULL;NULL
"domain";68,36276774528957;NULL;NULL;NULL;NULL
"initiative";68,32971405418448;NULL;NULL;NULL;NULL
"pew";68,01648087267911;NULL;NULL;NULL;NULL
"Pasha";67,385278634805;NULL;NULL;NULL;NULL
"voiceover";67,385278634805;NULL;NULL;NULL;NULL
"hobbit";67,38527863480499;NULL;NULL;NULL;NULL
"scourge";66,4290062296823;NULL;NULL;NULL;NULL
"episode";65,91327807923467;NULL;NULL;NULL;NULL
"credential";65,77711174944486;NULL;NULL;NULL;NULL
"tick";65,77711174944486;NULL;NULL;NULL;NULL
"agenda";65,10559774196538;NULL;NULL;NULL;NULL
"Belarusian";64,92543770511703;NULL;NULL;NULL;NULL
"favor";64,92543770511703;NULL;NULL;NULL;NULL
"uproar";64,92543770511703;NULL;NULL;NULL;NULL
"Mijeev";64,91924273383239;NULL;NULL;NULL;NULL
"O";64,91924273383239;NULL;NULL;NULL;NULL
"chopper";64,91924273383239;NULL;NULL;NULL;NULL
"Lenna";64,8981976484369;NULL;NULL;NULL;NULL
"hike";64,82883502544628;NULL;NULL;NULL;NULL
"chin";64,43249412022317;NULL;NULL;NULL;NULL
"lounge";64,43249412022317;NULL;NULL;NULL;NULL
"vip";64,43249412022317;NULL;NULL;NULL;NULL
"off-planet";64,40835127917182;NULL;NULL;NULL;NULL
"windscreen";64,25339366515837;NULL;NULL;NULL;NULL
"decline";63,98201088498444;NULL;NULL;NULL;NULL
"Vivienne";63,85700548759973;NULL;NULL;NULL;NULL
"Westwood";63,85700548759973;NULL;NULL;NULL;NULL
"Moschino";63,85700548759972;NULL;NULL;NULL;NULL
"Versace";63,85700548759972;NULL;NULL;NULL;NULL
"label";63,85700548759972;NULL;NULL;NULL;NULL
"alphabet";63,16023809268457;NULL;NULL;NULL;NULL
"Urals";62,594274586077944;NULL;NULL;NULL;NULL
"yekaterinburg";62,594274586077944;NULL;NULL;NULL;NULL
"Wladimir";62,139111645443876;NULL;NULL;NULL;NULL
"complaint";62,064146103896384;NULL;NULL;NULL;NULL
"stomach";61,53995001849243;NULL;NULL;NULL;NULL
"turnout";61,01091189593061;NULL;NULL;NULL;NULL
"grenade";60,956193204215964;NULL;NULL;NULL;NULL
"undergraduate";60,91655596467306;NULL;NULL;NULL;NULL
"us-uk";60,91655596467305;NULL;NULL;NULL;NULL
"serve";60,25145277440729;NULL;NULL;NULL;NULL
"Dhaka";59,70241290608793;NULL;NULL;NULL;NULL
"reconnaissance";59,61060624611201;NULL;NULL;NULL;NULL
"Josef";59,18845829644333;NULL;NULL;NULL;NULL
"deathsestimate";59,18845829644333;NULL;NULL;NULL;NULL
"scholarswere";59,18845829644333;NULL;NULL;NULL;NULL
"edge";58,86525234109296;NULL;NULL;NULL;NULL
"embankment";58,86525234109296;NULL;NULL;NULL;NULL
"jog";58,86525234109296;NULL;NULL;NULL;NULL
"register";58,58384721278983;NULL;NULL;NULL;NULL
"reach";58,03674721140386;NULL;NULL;NULL;NULL
"toilet";57,586316122901486;NULL;NULL;NULL;NULL
"osteopath";57,567336725732915;NULL;NULL;NULL;NULL
"banglar";57,562923211214354;NULL;NULL;NULL;NULL
"hostel";57,5167242542195;NULL;NULL;NULL;NULL
"robot";57,313807556208126;NULL;NULL;NULL;NULL
"forgiveness";57,2300449016958;NULL;NULL;NULL;NULL
"spear";57,124347342457064;NULL;NULL;NULL;NULL
"immediacy";56,76236538094193;NULL;NULL;NULL;NULL
"virality";56,76236538094193;NULL;NULL;NULL;NULL
"insurgent";56,72239664848993;NULL;NULL;NULL;NULL
"upload";56,64949349527778;NULL;NULL;NULL;NULL
"url";56,649493495277774;NULL;NULL;NULL;NULL
"Bing";56,64949349527777;NULL;NULL;NULL;NULL
"tineye";56,64949349527777;NULL;NULL;NULL;NULL
"archway";56,496251467965024;NULL;NULL;NULL;NULL
"Joseph";55,971601199605665;NULL;NULL;NULL;NULL
"constituency";55,91723997045972;NULL;NULL;NULL;NULL
"admirer";54,88377817432646;NULL;NULL;NULL;NULL
"biographer";54,88377817432646;NULL;NULL;NULL;NULL
"thread";54,74879919751242;NULL;NULL;NULL;NULL
"curriculum";53,81098578964158;NULL;NULL;NULL;NULL
"Brandenburg";53,597869835874135;NULL;NULL;NULL;NULL
"I";53,597869835874135;NULL;NULL;NULL;NULL
"alexanderplatz";53,597869835874135;NULL;NULL;NULL;NULL
"tsar";53,597869835874135;NULL;NULL;NULL;NULL
"Mockler";53,52123932170156;NULL;NULL;NULL;NULL
"expletive";53,4203608733573;NULL;NULL;NULL;NULL
"Tuz";53,23886639676113;NULL;NULL;NULL;NULL
"grill";52,78809269930163;NULL;NULL;NULL;NULL
"trump";52,6892309352615;NULL;NULL;NULL;NULL
"Vereshchuk";52,215788513429175;NULL;NULL;NULL;NULL
"Mykhailo";51,81063584839939;NULL;NULL;NULL;NULL
"airliner";51,456310679611654;NULL;NULL;NULL;NULL
"master";50,75498055115237;NULL;NULL;NULL;NULL
"countriesthat";49,818756480402556;NULL;NULL;NULL;NULL
"offense";49,818756480402556;NULL;NULL;NULL;NULL
"ordersome";49,818756480402556;NULL;NULL;NULL;NULL
"rebuff";49,77051979933824;NULL;NULL;NULL;NULL
"meal";49,5158900799905;NULL;NULL;NULL;NULL
"anniversary";48,888159554811715;NULL;NULL;NULL;NULL
"battlefront";48,70955325462942;NULL;NULL;NULL;NULL
"maskirovka";48,39790988859312;NULL;NULL;NULL;NULL
"parade";47,953195240767535;NULL;NULL;NULL;NULL
"sizzler";47,83733026557722;NULL;NULL;NULL;NULL
"navyafp";47,35133945761593;NULL;NULL;NULL;NULL
"moron";46,74388946013539;NULL;NULL;NULL;NULL
"certification";46,689774765181596;NULL;NULL;NULL;NULL
"hardware";46,41620798103442;NULL;NULL;NULL;NULL
"objection";46,394984326018815;NULL;NULL;NULL;NULL
"bottle";46,06377414574858;NULL;NULL;NULL;NULL
"lager";46,06377414574858;NULL;NULL;NULL;NULL
"pole";45,744754904008126;NULL;NULL;NULL;NULL
"Kudrin";45,65484167510507;NULL;NULL;NULL;NULL
"vet";45,65484167510507;NULL;NULL;NULL;NULL
"bottom";45,566546166773044;NULL;NULL;NULL;NULL
"potatoe";45,566546166773044;NULL;NULL;NULL;NULL
"sack";45,566546166773044;NULL;NULL;NULL;NULL
"weve";45,054835735619385;NULL;NULL;NULL;NULL
"Georgia";45,03028619363555;NULL;NULL;NULL;NULL
"kovtun";44,88536737896643;NULL;NULL;NULL;NULL
"podium";44,88536737896643;NULL;NULL;NULL;NULL
"Kuliak";44,88536737896642;NULL;NULL;NULL;NULL
"proceed";44,88536737896642;NULL;NULL;NULL;NULL
"guerrilla";44,82060871628128;NULL;NULL;NULL;NULL
"Anne";44,7741196779989;NULL;NULL;NULL;NULL
"curator";44,7741196779989;NULL;NULL;NULL;NULL
"intellectual";44,7741196779989;NULL;NULL;NULL;NULL
"linguist";44,7741196779989;NULL;NULL;NULL;NULL
"painter";44,7741196779989;NULL;NULL;NULL;NULL
"poet";44,7741196779989;NULL;NULL;NULL;NULL
"manicure";44,31515035248683;NULL;NULL;NULL;NULL
"massage";44,31515035248683;NULL;NULL;NULL;NULL
"ribbon";43,8398311375853;NULL;NULL;NULL;NULL
"mattress";43,667467762695686;NULL;NULL;NULL;NULL
"manipulation";43,29603856286205;NULL;NULL;NULL;NULL
"spam";43,29603856286205;NULL;NULL;NULL;NULL
"allowance";42,90624483949138;NULL;NULL;NULL;NULL
"Dutta";42,5287356321839;NULL;NULL;NULL;NULL
"15336p";41,94538978830498;NULL;NULL;NULL;NULL
"15856p";41,94538978830498;NULL;NULL;NULL;NULL
"hang";41,493696942983775;NULL;NULL;NULL;NULL
"coup";41,46628948609147;NULL;NULL;NULL;NULL
"stand-in";41,46628948609147;NULL;NULL;NULL;NULL
"schoolchildren";41,41442939732319;NULL;NULL;NULL;NULL
"Sophia";40,89402131588901;NULL;NULL;NULL;NULL
"vegetable";40,72768629988926;NULL;NULL;NULL;NULL
"petrov";40,298507462686565;NULL;NULL;NULL;NULL
"cosmodrome";40,0696266413758;NULL;NULL;NULL;NULL
"korsakov";40,0696266413758;NULL;NULL;NULL;NULL
"855pm";40,06962664137579;NULL;NULL;NULL;NULL
"Artemyev";40,06962664137579;NULL;NULL;NULL;NULL
"Denis";40,06962664137579;NULL;NULL;NULL;NULL
"standpoint";39,539908490086425;NULL;NULL;NULL;NULL
"patriot";39,39393939393939;NULL;NULL;NULL;NULL
"wealth";39,20972644376899;NULL;NULL;NULL;NULL
"disrepute";38,508616238602286;NULL;NULL;NULL;NULL
"Abramovich";38,22781355065422;NULL;NULL;NULL;NULL
"Markovich";38,22781355065422;NULL;NULL;NULL;NULL
"Billionaire";38,22781355065421;NULL;NULL;NULL;NULL
"Eugene";38,22781355065421;NULL;NULL;NULL;NULL
"curtain";38,17074196997966;NULL;NULL;NULL;NULL
"overconfidence";37,89528188039969;NULL;NULL;NULL;NULL
"jobdone";37,894607536923665;NULL;NULL;NULL;NULL
"factor";37,092335431626225;NULL;NULL;NULL;NULL
"stubbornness";37,092335431626225;NULL;NULL;NULL;NULL
"de-orbit";36,400924121563875;NULL;NULL;NULL;NULL
"chicken";35,75757272246189;NULL;NULL;NULL;NULL
"sheep";35,75757272246188;NULL;NULL;NULL;NULL
"turkey";35,75757272246188;NULL;NULL;NULL;NULL
"Tom";35,59140764974014;NULL;NULL;NULL;NULL
"Tugendhat";35,59140764974014;NULL;NULL;NULL;NULL
"cookie";34,95772665839409;NULL;NULL;NULL;NULL
"privacy";34,95772665839409;NULL;NULL;NULL;NULL
"slavery";34,95772665839409;NULL;NULL;NULL;NULL
"advertiser";34,95772665839408;NULL;NULL;NULL;NULL
"contributor";34,95772665839408;NULL;NULL;NULL;NULL
"indy100";34,95772665839408;NULL;NULL;NULL;NULL
"promotion";34,95772665839408;NULL;NULL;NULL;NULL
"slidedown-video0transformtranslatey-100totransformtranslatey0";34,95772665839408;NULL;NULL;NULL;NULL
"Sunflower";34,534599163300626;NULL;NULL;NULL;NULL
"freight";34,401957699502375;NULL;NULL;NULL;NULL
"rental";34,401957699502375;NULL;NULL;NULL;NULL
"transporter";34,401957699502375;NULL;NULL;NULL;NULL
"follower";33,82430273660479;NULL;NULL;NULL;NULL
"lullaby";33,49905347007496;NULL;NULL;NULL;NULL
"rap";33,49905347007496;NULL;NULL;NULL;NULL
"Palma";33,22652270451478;NULL;NULL;NULL;NULL
"Instagram";32,51633986928104;NULL;NULL;NULL;NULL
